ReceivedDate,NetOrderDollarPrice,SalesMarket,SalesOrg,OrderType,Status
2022-04-26,32.24,Latin America,MX,Trade Order,Delivered
2022-04-26,72.8,Latin America,MX,Trade Order,Delivered
2022-04-26,1425.46,Latin America,MX,Trade Order,Delivered
2022-04-26,410.8,Latin America,MX,Trade Order,Delivered
2022-04-26,45.44,Latin America,MX,Trade Order,Delivered
2022-04-26,45.44,Latin America,MX,Trade Order,Delivered
2022-04-26,450.32,Latin America,MX,Trade Order,Delivered
2022-04-26,71.76,Latin America,MX,Trade Order,Delivered
2022-04-26,156.0,Latin America,MX,Trade Order,Delivered
2022-04-26,997.0,Latin America,MX,Trade Order,ShipmentCanceled
2022-04-26,925.4,Latin America,MX,Trade Order,Delivered
2022-04-26,328.64,Latin America,MX,Trade Order,Delivered
2022-04-26,205.92,Latin America,MX,Trade Order,Delivered
2022-04-26,628.16,Latin America,MX,Trade Order,Delivered
2022-04-26,235.04,Latin America,MX,Trade Order,Delivered
2022-04-26,306.8,Latin America,MX,Trade Order,Delivered
2022-04-26,7032.96,Latin America,MX,Trade Order,Delivered
2022-04-26,934.36,Latin America,MX,Trade Order,Delivered
2022-04-26,1308.32,Latin America,MX,Trade Order,Delivered
2022-04-27,61.68,Latin America,MX,Trade Order,Delivered
2022-04-27,138.0,Latin America,MX,Trade Order,Delivered
2022-04-27,1308.32,Latin America,MX,Trade Order,Delivered
2022-04-27,831.4,Latin America,MX,Trade Order,Delivered
2022-04-27,90.88,Latin America,MX,Trade Order,Delivered
2022-04-27,90.88,Latin America,MX,Trade Order,Delivered
2022-04-27,26.0,Latin America,MX,Trade Order,Delivered
2022-04-27,355.79,Latin America,MX,Trade Order,Delivered
2022-04-27,30.16,Latin America,MX,Trade Order,Delivered
2022-04-27,884.28,Latin America,MX,Trade Order,Delivered
2022-04-27,1554.88,Latin America,MX,Trade Order,Delivered
2022-04-27,1901.08,Latin America,MX,Trade Order,Delivered
2022-04-27,872.6,Latin America,MX,Trade Order,Delivered
2022-04-27,997.0,Latin America,MX,Trade Order,Delivered
2022-04-27,205.92,Latin America,MX,Trade Order,Delivered
2022-04-27,174.72,Latin America,MX,Trade Order,Delivered
2022-04-28,235.04,Latin America,MX,Trade Order,Delivered
2022-04-28,3182.02,Latin America,MX,Trade Order,Delivered
2022-04-28,2073.06,Latin America,MX,Trade Order,Delivered
2022-04-28,519.8,Latin America,MX,Trade Order,Delivered
2022-04-28,37.44,Latin America,MX,Trade Order,Delivered
2022-04-28,343.2,Latin America,MX,Trade Order,Delivered
2022-04-28,122.72,Latin America,MX,Trade Order,Delivered
2022-04-28,44.72,Latin America,MX,Trade Order,Delivered
2022-04-28,2616.64,Latin America,MX,Trade Order,Delivered
2022-04-28,1206.78,Latin America,MX,Trade Order,Delivered
2022-04-28,9725.4,Latin America,MX,Trade Order,Delivered
2022-04-28,8897.65,Latin America,MX,Trade Order,Delivered
2022-04-28,4453.28,Latin America,MX,Trade Order,Delivered
2022-04-28,1054.55,Latin America,MX,Trade Order,Delivered
2022-04-28,1054.55,Latin America,MX,Trade Order,Delivered
2022-04-28,560.63,Latin America,MX,Trade Order,Delivered
2022-04-28,6727.56,Latin America,MX,Trade Order,Delivered
2022-04-28,10651.97,Latin America,MX,Trade Order,Delivered
2022-04-28,1054.55,Latin America,MX,Trade Order,Delivered
2022-04-28,6166.93,Latin America,MX,Trade Order,Delivered
2022-04-28,174.72,Latin America,MX,Trade Order,Delivered
2022-04-28,4827.12,Latin America,MX,Trade Order,Delivered
2022-04-28,336.96,Latin America,MX,Trade Order,Delivered
2022-04-28,90.48,Latin America,MX,Trade Order,Delivered
2022-04-28,102.96,Latin America,MX,Trade Order,Delivered
2022-04-28,157.04,Latin America,MX,Trade Order,Delivered
2022-04-28,934.36,Latin America,MX,Trade Order,Delivered
2022-04-28,765.44,Latin America,MX,Trade Order,Delivered
2022-04-28,1426.96,Latin America,MX,Trade Order,Delivered
2022-04-28,1082.04,Latin America,MX,Trade Order,Delivered
2022-04-28,836.6,Latin America,MX,Trade Order,Delivered
2022-04-28,384.8,Latin America,MX,Trade Order,Delivered
2022-04-28,4453.28,Latin America,MX,Trade Order,Delivered
2022-04-28,560.56,Latin America,MX,Trade Order,Delivered
2022-04-28,831.4,Latin America,MX,Trade Order,Delivered
2022-04-28,2870.4,Latin America,MX,Trade Order,Delivered
2022-04-29,31.2,Latin America,MX,Trade Order,Delivered
2022-04-29,40.56,Latin America,MX,Trade Order,Delivered
2022-04-29,3563.04,Latin America,MX,Trade Order,Delivered
2022-04-29,40.56,Latin America,MX,Trade Order,Delivered
2022-04-29,3563.04,Latin America,MX,Trade Order,Delivered
2022-04-29,1154.4,Latin America,MX,Trade Order,Delivered
2022-04-29,122.72,Latin America,MX,Trade Order,Delivered
2022-04-29,519.8,Latin America,MX,Trade Order,Delivered
2022-04-29,838.56,Latin America,MX,Trade Order,Delivered
2022-04-29,2132.88,Latin America,MX,Trade Order,Delivered
2022-04-29,1082.04,Latin America,MX,Trade Order,Delivered
2022-04-29,4608.84,Latin America,MX,Trade Order,Delivered
2022-04-29,3693.42,Latin America,MX,Trade Order,Delivered
2022-04-29,632.84,Latin America,MX,Trade Order,Delivered
2022-04-29,270.4,Latin America,MX,Trade Order,Delivered
2022-04-29,132.08,Latin America,MX,Trade Order,Delivered
2022-04-29,174.72,Latin America,MX,Trade Order,Delivered
2022-04-29,218.4,Latin America,MX,Trade Order,Delivered
2022-04-29,1450.8,Latin America,MX,Trade Order,Delivered
2022-04-29,2803.08,Latin America,MX,Trade Order,Delivered
2022-04-29,1629.78,Latin America,MX,Trade Order,Delivered
2022-04-29,1629.68,Latin America,MX,Trade Order,Delivered
2022-04-29,1426.96,Latin America,MX,Trade Order,Delivered
2022-05-01,872.6,Latin America,MX,Trade Order,Delivered
2022-05-01,872.6,Latin America,MX,Trade Order,Delivered
2022-05-01,872.6,Latin America,MX,Trade Order,Delivered
2022-05-01,1901.08,Latin America,MX,Trade Order,Delivered
2022-05-01,4408.16,Latin America,MX,Trade Order,Delivered
2022-05-02,6131.0,Latin America,MX,Trade Order,Delivered
2022-05-02,831.4,Latin America,MX,Trade Order,Delivered
2022-05-02,831.4,Latin America,MX,Trade Order,Delivered
2022-05-02,831.4,Latin America,MX,Trade Order,Delivered
2022-05-02,831.4,Latin America,MX,Trade Order,Delivered
2022-05-02,831.4,Latin America,MX,Trade Order,Delivered
2022-05-02,926.64,Latin America,MX,Trade Order,Delivered
2022-05-02,926.64,Latin America,MX,Trade Order,Delivered
2022-05-02,320.32,Latin America,MX,Trade Order,Delivered
2022-05-02,628.16,Latin America,MX,Trade Order,Delivered
